transfer_mode,protocol_name,display_name,masked_total,r2_humidity,r2_temperature,active_count,score
head_only,lab2_active_6_11_12,"Lab2 active set [6, 11, 12]",10,0.868140632947614,0.9264343658628476,3,0.8972874994052308
head_only,lab2_active_2_8_11,"Lab2 active set [2, 8, 11]",10,0.8662806574030846,0.9281864578802422,3,0.8972335576416635
head_only,lab2_active_6_8_13,"Lab2 active set [6, 8, 13]",10,0.8627409472049623,0.9313025056367591,3,0.8970217264208606
head_only,lab2_active_5_10_12,"Lab2 active set [5, 10, 12]",10,0.8550932345440609,0.9371233893057838,3,0.8961083119249224
head_only,lab2_active_2_6_9,"Lab2 active set [2, 6, 9]",10,0.8791287486098706,0.9129488434074275,3,0.8960387960086491
head_only,lab2_active_9_11_13,"Lab2 active set [9, 11, 13]",10,0.8694035538191511,0.9226551743432067,3,0.896029364081179
head_only,lab2_active_1_5_8,"Lab2 active set [1, 5, 8]",10,0.8623204436797386,0.9296226596327805,3,0.8959715516562595
head_only,lab2_active_2_6_12,"Lab2 active set [2, 6, 12]",10,0.8708007731045451,0.9209903632535611,3,0.895895568179053
head_only,lab2_active_1_2_12,"Lab2 active set [1, 2, 12]",10,0.8635493143286392,0.9280998102933454,3,0.8958245623109924
head_only,lab2_active_1_3_7,"Lab2 active set [1, 3, 7]",10,0.8679560497987141,0.9229886384196083,3,0.8954723441091612
head_only,lab2_active_4_5_8,"Lab2 active set [4, 5, 8]",10,0.8697304927134741,0.9205956213759394,3,0.8951630570447068
head_only,lab2_active_4_9_13,"Lab2 active set [4, 9, 13]",10,0.881977468568081,0.9082734737322034,3,0.8951254711501422
head_only,lab2_active_1_2_10,"Lab2 active set [1, 2, 10]",10,0.8616376749909562,0.9280964142171156,3,0.8948670446040359
head_only,lab2_active_1_2_3,"Lab2 active set [1, 2, 3]",10,0.8768002726150427,0.9120003751714416,3,0.8944003238932421
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,0.8810004952249753,0.9077385272712228,3,0.894369511248099
head_only,lab2_active_4_7_13,"Lab2 active set [4, 7, 13]",10,0.8786556574167101,0.9097397886427631,3,0.8941977230297367
head_only,lab2_active_7_9_10,"Lab2 active set [7, 9, 10]",10,0.8724574127080025,0.9157657902424524,3,0.8941116014752275
head_only,lab2_active_1_5_6,"Lab2 active set [1, 5, 6]",10,0.8593098022778984,0.9286000148447688,3,0.8939549085613336
head_only,lab2_active_7_9_13,"Lab2 active set [7, 9, 13]",10,0.8709151556286151,0.9165888314172748,3,0.893751993522945
head_only,lab2_active_3_7_12,"Lab2 active set [3, 7, 12]",10,0.8662356657141511,0.9209874724505929,3,0.893611569082372
head_only,lab2_active_2_11_12,"Lab2 active set [2, 11, 12]",10,0.8577744230955412,0.9294019943175968,3,0.893588208706569
head_only,lab2_active_3_6_10,"Lab2 active set [3, 6, 10]",10,0.868213930103565,0.9182142331624638,3,0.8932140816330143
head_only,lab2_active_1_8_12,"Lab2 active set [1, 8, 12]",10,0.8641106343782865,0.9221462631296001,3,0.8931284487539433
head_only,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,0.8706460694095566,0.9153898246058676,3,0.8930179470077121
head_only,lab2_active_4_8_12,"Lab2 active set [4, 8, 12]",10,0.8708713190677752,0.9145733421746558,3,0.8927223306212155
head_only,lab2_active_4_10_12,"Lab2 active set [4, 10, 12]",10,0.8694950083746538,0.9158959624470966,3,0.8926954854108752
head_only,lab2_active_3_8_10,"Lab2 active set [3, 8, 10]",10,0.8600428576637213,0.9252986103081514,3,0.8926707339859363
head_only,lab2_active_3_9_13,"Lab2 active set [3, 9, 13]",10,0.8738598808723206,0.9112433889408015,3,0.892551634906561
head_only,lab2_active_8_9_13,"Lab2 active set [8, 9, 13]",10,0.864451104931238,0.9206444068470525,3,0.8925477558891453
head_only,lab2_active_3_7_8,"Lab2 active set [3, 7, 8]",10,0.8656052491126458,0.9193089685289041,3,0.8924571088207749
head_only,lab2_active_1_3_9,"Lab2 active set [1, 3, 9]",10,0.8680315783194597,0.9164028897802344,3,0.8922172340498471
head_only,lab2_active_2_8_13,"Lab2 active set [2, 8, 13]",10,0.8591567397228873,0.9246226972165903,3,0.8918897184697387
head_only,lab2_active_3_7_9,"Lab2 active set [3, 7, 9]",10,0.8656792919679022,0.9180467004014332,3,0.8918629961846677
head_only,lab2_active_4_7_11,"Lab2 active set [4, 7, 11]",10,0.8686536860235754,0.9148006505598635,3,0.8917271682917194
head_only,lab2_active_5_8_11,"Lab2 active set [5, 8, 11]",10,0.8553503268734178,0.9273880337280184,3,0.8913691803007181
head_only,lab2_active_1_5_12,"Lab2 active set [1, 5, 12]",10,0.8584745936730106,0.9241013760171093,3,0.8912879848450599
head_only,lab2_active_7_8_9,"Lab2 active set [7, 8, 9]",10,0.8626049148465113,0.9198607330778628,3,0.891232823962187
head_only,lab2_active_8_9_12,"Lab2 active set [8, 9, 12]",10,0.8593606817945451,0.9229261110140933,3,0.8911433964043192
head_only,lab2_active_2_6_10,"Lab2 active set [2, 6, 10]",10,0.8599282471309153,0.9222329364115289,3,0.8910805917712221
head_only,lab2_active_2_7_13,"Lab2 active set [2, 7, 13]",10,0.8571449249251288,0.9249578443824231,3,0.891051384653776
head_only,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,0.8589898316941759,0.9226829962905803,3,0.8908364139923781
head_only,lab2_active_2_4_10,"Lab2 active set [2, 4, 10]",10,0.8625336774424771,0.9189622900748717,3,0.8907479837586745
head_only,lab2_active_6_10_13,"Lab2 active set [6, 10, 13]",10,0.8643637622143263,0.9169113450512898,3,0.890637553632808
head_only,lab2_active_3_10_12,"Lab2 active set [3, 10, 12]",10,0.8547896127905147,0.9260468125776422,3,0.8904182126840785
head_only,lab2_active_2_3_10,"Lab2 active set [2, 3, 10]",10,0.8583797831085703,0.9219004484222579,3,0.8901401157654141
head_only,lab2_active_1_9_13,"Lab2 active set [1, 9, 13]",10,0.8666963674102088,0.9134891505197215,3,0.8900927589649652
head_only,lab2_active_1_8_11,"Lab2 active set [1, 8, 11]",10,0.8613453484760231,0.9185107887450337,3,0.8899280686105284
head_only,lab2_active_1_5_10,"Lab2 active set [1, 5, 10]",10,0.8502173934767405,0.9296204784109471,3,0.8899189359438437
head_only,lab2_active_3_4_6,"Lab2 active set [3, 4, 6]",10,0.8729873476879211,0.9066958889842868,3,0.889841618336104
head_only,lab2_active_2_5_6,"Lab2 active set [2, 5, 6]",10,0.8632552683163717,0.9162134129203613,3,0.8897343406183664
head_only,lab2_active_2_5_10,"Lab2 active set [2, 5, 10]",10,0.8482614477340621,0.9310856320477156,3,0.8896735398908888
head_only,lab2_active_1_6_13,"Lab2 active set [1, 6, 13]",10,0.8671897426376477,0.9107955894947806,3,0.8889926660662142
head_only,lab2_active_4_5_12,"Lab2 active set [4, 5, 12]",10,0.86230170580553,0.9155647007188299,3,0.88893320326218
head_only,lab2_active_8_10_11,"Lab2 active set [8, 10, 11]",10,0.8474220211975456,0.9294727582524203,3,0.8884473897249829
head_only,lab2_active_1_2_4,"Lab2 active set [1, 2, 4]",10,0.8715324897694464,0.9045645129342345,3,0.8880485013518404
head_only,lab2_active_3_9_12,"Lab2 active set [3, 9, 12]",10,0.8614079450682292,0.914615215451249,3,0.888011580259739
head_only,lab2_active_7_10_13,"Lab2 active set [7, 10, 13]",10,0.856338941707514,0.9193408749704466,3,0.8878399083389803
head_only,lab2_active_1_3_12,"Lab2 active set [1, 3, 12]",10,0.85814099818589,0.9173245717437335,3,0.8877327849648118
head_only,lab2_active_3_8_9,"Lab2 active set [3, 8, 9]",10,0.8607965928637977,0.9146309409925567,3,0.8877137669281772
head_only,lab2_active_4_8_11,"Lab2 active set [4, 8, 11]",10,0.8642851023207527,0.9101077089119621,3,0.8871964056163575
head_only,lab2_active_3_4_8,"Lab2 active set [3, 4, 8]",10,0.8623378970330484,0.9118468040552078,3,0.8870923505441282
head_only,lab2_active_2_3_6,"Lab2 active set [2, 3, 6]",10,0.8732231974919828,0.9007875570507543,3,0.8870053772713686
head_only,lab2_active_3_5_8,"Lab2 active set [3, 5, 8]",10,0.8520720892894944,0.9210037655844795,3,0.8865379274369869
head_only,lab2_active_3_5_12,"Lab2 active set [3, 5, 12]",10,0.8484372388833548,0.9231673651147858,3,0.8858023019990703
head_only,lab2_active_4_5_6,"Lab2 active set [4, 5, 6]",10,0.8570220386458515,0.9145508994654409,3,0.8857864690556462
head_only,lab2_active_4_5_10,"Lab2 active set [4, 5, 10]",10,0.8574978255250498,0.9139813986070797,3,0.8857396120660648
head_only,lab2_active_3_5_6,"Lab2 active set [3, 5, 6]",10,0.8527018019385613,0.9187383075543877,3,0.8857200547464745
head_only,lab2_active_1_7_13,"Lab2 active set [1, 7, 13]",10,0.8563395879449465,0.9147270972319224,3,0.8855333425884344
head_only,lab2_active_2_12_13,"Lab2 active set [2, 12, 13]",10,0.847719681176,0.9232349087271684,3,0.8854772949515842
head_only,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,0.8506268175856966,0.9190748745133368,3,0.8848508460495167
head_only,lab2_active_2_3_4,"Lab2 active set [2, 3, 4]",10,0.8624189317940664,0.9072749617917881,3,0.8848469467929272
head_only,lab2_active_2_3_5,"Lab2 active set [2, 3, 5]",10,0.8514419042430854,0.9177432556913433,3,0.8845925799672143
head_only,lab2_active_6_10_11,"Lab2 active set [6, 10, 11]",10,0.8513935551098132,0.9176433969043796,3,0.8845184760070963
head_only,lab2_active_2_4_6,"Lab2 active set [2, 4, 6]",10,0.8637925960507755,0.9045797940607959,3,0.8841861950557857
head_only,lab2_active_8_10_13,"Lab2 active set [8, 10, 13]",10,0.8490909504033006,0.9192735865986055,3,0.884182268500953
head_only,lab2_active_1_10_13,"Lab2 active set [1, 10, 13]",10,0.8542808932596144,0.9140479086957012,3,0.8841644009776578
head_only,lab2_active_1_3_8,"Lab2 active set [1, 3, 8]",10,0.849419957878905,0.9188590098039241,3,0.8841394838414145
head_only,lab2_active_7_9_12,"Lab2 active set [7, 9, 12]",10,0.855585113669216,0.9123996353435321,3,0.883992374506374
head_only,lab2_active_3_8_11,"Lab2 active set [3, 8, 11]",10,0.8461388181921499,0.9214027958334151,3,0.8837708070127825
head_only,lab2_active_7_9_11,"Lab2 active set [7, 9, 11]",10,0.8505533069684588,0.9167532113028639,3,0.8836532591356614
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,0.8759275474742393,0.8902121989250344,3,0.8830698731996369
head_only,lab2_active_3_4_10,"Lab2 active set [3, 4, 10]",10,0.8579734892229977,0.9080628181501317,3,0.8830181536865647
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,0.8647800944695204,0.9007197412790189,3,0.8827499178742697
head_only,lab2_active_10_11_12,"Lab2 active set [10, 11, 12]",10,0.835814533339386,0.9296801511335335,3,0.8827473422364598
head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",10,0.8457798313574697,0.919287417015519,3,0.8825336241864943
head_only,lab2_active_3_8_12,"Lab2 active set [3, 8, 12]",10,0.8467697526862471,0.9177390130837882,3,0.8822543828850177
head_only,lab2_active_6_7_13,"Lab2 active set [6, 7, 13]",10,0.8479403578664874,0.9158290004911346,3,0.881884679178811
head_only,lab2_active_1_4_10,"Lab2 active set [1, 4, 10]",10,0.8638164929535074,0.8993276955067734,3,0.8815720942301404
head_only,lab2_active_1_8_13,"Lab2 active set [1, 8, 13]",10,0.8530529256769616,0.9098515834199988,3,0.8814522545484802
head_only,lab2_active_3_5_10,"Lab2 active set [3, 5, 10]",10,0.8401978703335113,0.9221554811093279,3,0.8811766757214197
head_only,lab2_active_2_10_13,"Lab2 active set [2, 10, 13]",10,0.8427590921563327,0.9192296977884145,3,0.8809943949723735
head_only,lab2_active_5_8_13,"Lab2 active set [5, 8, 13]",10,0.8404872676089634,0.9212663558188564,3,0.8808768117139099
head_only,lab2_active_9_12_13,"Lab2 active set [9, 12, 13]",10,0.8464976082096557,0.9151444982546847,3,0.8808210532321702
head_only,lab2_active_3_4_12,"Lab2 active set [3, 4, 12]",10,0.8564861817868237,0.904769638938213,3,0.8806279103625183
head_only,lab2_active_3_11_12,"Lab2 active set [3, 11, 12]",10,0.8416259637582459,0.9196181240722038,3,0.8806220439152248
head_only,lab2_active_3_4_5,"Lab2 active set [3, 4, 5]",10,0.8576237908358456,0.9029426930139928,3,0.8802832419249191
head_only,lab2_active_3_7_13,"Lab2 active set [3, 7, 13]",10,0.8477809802248133,0.9120131813076008,3,0.879897080766207
head_only,lab2_active_7_8_13,"Lab2 active set [7, 8, 13]",10,0.8365980445303425,0.9227817505595983,3,0.8796898975449704
head_only,lab2_active_5_11_12,"Lab2 active set [5, 11, 12]",10,0.8341361287932271,0.9247518609903155,3,0.8794439948917713
head_only,lab2_active_1_6_11,"Lab2 active set [1, 6, 11]",10,0.8559861709983925,0.9016394616239591,3,0.8788128163111758
head_only,lab2_active_1_3_5,"Lab2 active set [1, 3, 5]",10,0.8394801286540601,0.9171530960580484,3,0.8783166123560542
head_only,lab2_active_5_7_13,"Lab2 active set [5, 7, 13]",10,0.8419250430681579,0.9146154547142316,3,0.8782702488911946
head_only,lab2_active_2_3_11,"Lab2 active set [2, 3, 11]",10,0.846806109060021,0.9095277639794804,3,0.8781669365197506
head_only,lab2_active_4_8_13,"Lab2 active set [4, 8, 13]",10,0.858303684250282,0.8980150808133536,3,0.8781593825318178
head_only,lab2_active_2_6_11,"Lab2 active set [2, 6, 11]",10,0.8522561418528357,0.903986651518002,3,0.8781213966854189
head_only,lab2_active_2_4_5,"Lab2 active set [2, 4, 5]",10,0.8508097418154649,0.9052949320981986,3,0.8780523369568317
head_only,lab2_active_7_11_13,"Lab2 active set [7, 11, 13]",10,0.8416881307298183,0.913964900134811,3,0.8778265154323146
head_only,lab2_active_8_11_13,"Lab2 active set [8, 11, 13]",10,0.8412291838034953,0.9143635802615069,3,0.8777963820325011
head_only,lab2_active_1_9_12,"Lab2 active set [1, 9, 12]",10,0.841688694500541,0.9137877269845224,3,0.8777382107425317
head_only,lab2_active_1_7_9,"Lab2 active set [1, 7, 9]",10,0.8472203092522357,0.9073358072000417,3,0.8772780582261387
head_only,lab2_active_7_12_13,"Lab2 active set [7, 12, 13]",10,0.8382895864888732,0.9160071030450445,3,0.8771483447669588
head_only,lab2_active_1_2_11,"Lab2 active set [1, 2, 11]",10,0.8426700352502071,0.9099239605915412,3,0.8762969979208741
head_only,lab2_active_1_2_13,"Lab2 active set [1, 2, 13]",10,0.851581202069341,0.9005633496363837,3,0.8760722758528623
head_only,lab2_active_1_10_11,"Lab2 active set [1, 10, 11]",10,0.8328076978987642,0.9173981435269815,3,0.8751029207128729
head_only,lab2_active_5_6_11,"Lab2 active set [5, 6, 11]",10,0.840569482169409,0.9083483615647878,3,0.8744589218670984
head_only,lab2_active_2_10_11,"Lab2 active set [2, 10, 11]",10,0.8272213616214626,0.9215482182248167,3,0.8743847899231396
head_only,lab2_active_3_6_11,"Lab2 active set [3, 6, 11]",10,0.8460042189569906,0.9005091521747145,3,0.8732566855658526
head_only,lab2_active_1_11_12,"Lab2 active set [1, 11, 12]",10,0.8343865392837775,0.9111932390192764,3,0.8727898891515269
head_only,lab2_active_4_10_13,"Lab2 active set [4, 10, 13]",10,0.8473975204680186,0.8978642662296541,3,0.8726308933488364
head_only,lab2_active_5_12_13,"Lab2 active set [5, 12, 13]",10,0.8287430449166888,0.9143324036388768,3,0.8715377242777829
head_only,lab2_active_3_10_13,"Lab2 active set [3, 10, 13]",10,0.8323312329114573,0.9103823061973146,3,0.871356769554386
head_only,lab2_active_8_12_13,"Lab2 active set [8, 12, 13]",10,0.8307600329739058,0.9115419260067087,3,0.8711509794903072
head_only,lab2_active_5_10_13,"Lab2 active set [5, 10, 13]",10,0.8238932260574318,0.9181595328087702,3,0.871026379433101
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,0.851375379187387,0.8897261928887441,3,0.8705507860380656
head_only,lab2_active_1_5_13,"Lab2 active set [1, 5, 13]",10,0.8261900646552937,0.9134123059222927,3,0.8698011852887932
head_only,lab2_active_2_5_11,"Lab2 active set [2, 5, 11]",10,0.8260435033946669,0.9135379454380325,3,0.8697907244163496
head_only,lab2_active_4_12_13,"Lab2 active set [4, 12, 13]",10,0.8461076906838537,0.8933887548126557,3,0.8697482227482547
head_only,lab2_active_3_10_11,"Lab2 active set [3, 10, 11]",10,0.8233494239241597,0.9134287041381589,3,0.8683890640311593
head_only,lab2_active_1_3_4,"Lab2 active set [1, 3, 4]",10,0.8514553696091661,0.8853034779661209,3,0.8683794237876434
head_only,lab2_active_3_6_13,"Lab2 active set [3, 6, 13]",10,0.8345514019029466,0.902099014565885,3,0.8683252082344158
head_only,lab2_active_11_12_13,"Lab2 active set [11, 12, 13]",10,0.8238419897807476,0.9104993543703247,3,0.8671706720755361
head_only,lab2_active_3_8_13,"Lab2 active set [3, 8, 13]",10,0.8225507388737902,0.9105984372870435,3,0.8665745880804168
head_only,lab2_active_4_11_12,"Lab2 active set [4, 11, 12]",10,0.8353885519643177,0.8976448105051007,3,0.8665166812347092
head_only,lab2_active_1_12_13,"Lab2 active set [1, 12, 13]",10,0.8324934156846555,0.900482782163527,3,0.8664880989240913
head_only,lab2_active_3_5_11,"Lab2 active set [3, 5, 11]",10,0.8260528902557299,0.905681536372605,3,0.8658672133141674
head_only,lab2_active_5_10_11,"Lab2 active set [5, 10, 11]",10,0.8122824166599097,0.9192137655163244,3,0.865748091088117
head_only,lab2_active_2_6_13,"Lab2 active set [2, 6, 13]",10,0.8559528798384544,0.8749231091867323,3,0.8654379945125934
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,0.8421927392446853,0.8873216988452808,3,0.864757219044983
head_only,lab2_active_5_6_13,"Lab2 active set [5, 6, 13]",10,0.8232870710467589,0.9043574709155416,3,0.8638222709811503
head_only,lab2_active_3_12_13,"Lab2 active set [3, 12, 13]",10,0.8169456548273205,0.9103895699404496,3,0.8636676123838851
head_only,lab2_active_4_6_13,"Lab2 active set [4, 6, 13]",10,0.8408589750723512,0.8856109287226721,3,0.8632349518975116
head_only,lab2_active_2_5_13,"Lab2 active set [2, 5, 13]",10,0.8233917130212512,0.9026655130742689,3,0.86302861304776
head_only,lab2_active_2_4_11,"Lab2 active set [2, 4, 11]",10,0.8352485624081585,0.8900605881336828,3,0.8626545752709207
head_only,lab2_active_2_3_13,"Lab2 active set [2, 3, 13]",10,0.8330788769535838,0.8918994848786803,3,0.8624891809161321
head_only,lab2_active_1_3_13,"Lab2 active set [1, 3, 13]",10,0.8272917676174483,0.8976436219960142,3,0.8624676948067312
head_only,lab2_active_1_3_11,"Lab2 active set [1, 3, 11]",10,0.8267280742464246,0.8978003271606879,3,0.8622642007035562
head_only,lab2_active_10_11_13,"Lab2 active set [10, 11, 13]",10,0.8128060838351144,0.9101323474190777,3,0.861469215627096
head_only,lab2_active_1_5_11,"Lab2 active set [1, 5, 11]",10,0.818209326423191,0.8997194133915308,3,0.8589643699073609
head_only,lab2_active_4_6_11,"Lab2 active set [4, 6, 11]",10,0.8425790016635121,0.873226411813473,3,0.8579027067384926
head_only,lab2_active_3_4_13,"Lab2 active set [3, 4, 13]",10,0.8347874566044087,0.8806389885860317,3,0.8577132225952202
head_only,lab2_active_4_5_13,"Lab2 active set [4, 5, 13]",10,0.8197730939789651,0.8888619222164683,3,0.8543175080977168
head_only,lab2_active_3_4_11,"Lab2 active set [3, 4, 11]",10,0.8286053456015038,0.8799178854241139,3,0.8542616155128089
head_only,lab2_active_4_10_11,"Lab2 active set [4, 10, 11]",10,0.811110391706121,0.8920790845767073,3,0.8515947381414142
head_only,lab2_active_6_11_13,"Lab2 active set [6, 11, 13]",10,0.8217765051857966,0.8796488829064807,3,0.8507126940461387
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,0.833541134945405,0.8658601339997359,3,0.8497006344725705
head_only,lab2_active_3_5_13,"Lab2 active set [3, 5, 13]",10,0.7892479604279502,0.9041261672383462,3,0.8466870638331482
head_only,lab2_active_2_11_13,"Lab2 active set [2, 11, 13]",10,0.8027097866111761,0.8899926918930746,3,0.8463512392521253
head_only,lab2_active_5_11_13,"Lab2 active set [5, 11, 13]",10,0.7902131736585698,0.8991682386766379,3,0.8446907061676039
head_only,lab2_active_3_11_13,"Lab2 active set [3, 11, 13]",10,0.7945516454915368,0.8916717502791512,3,0.843111697885344
head_only,lab2_active_1_11_13,"Lab2 active set [1, 11, 13]",10,0.7984964139953976,0.8799186707606925,3,0.8392075423780451
head_only,lab2_active_2_4_13,"Lab2 active set [2, 4, 13]",10,0.813712411944129,0.8626884433206055,3,0.8382004276323672
head_only,lab2_active_1_4_11,"Lab2 active set [1, 4, 11]",10,0.8155690313353401,0.855500882379374,3,0.8355349568573571
head_only,lab2_active_4_5_11,"Lab2 active set [4, 5, 11]",10,0.802202907733984,0.8667440069907868,3,0.8344734573623853
head_only,lab2_active_4_11_13,"Lab2 active set [4, 11, 13]",10,0.7910642302584363,0.8580404389814196,3,0.8245523346199279
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,0.8993847343835151,0.9417048806006523,5,0.9205448074920837
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,0.8910500497810617,0.936178614195629,5,0.9136143319883454
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,0.8812611189276185,0.9406292495814974,5,0.910945184254558
head_only,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,0.884392125419831,0.9373549071345408,5,0.9108735162771859
head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,0.8864446767513936,0.9345687587779051,5,0.9105067177646493
head_only,lab2_active_2_7_9_10_11,"Lab2 active set [2, 7, 9, 10, 11]",8,0.8836981614562871,0.9333435057940449,5,0.908520833625166
head_only,lab2_active_2_3_5_7_8,"Lab2 active set [2, 3, 5, 7, 8]",8,0.8722754155973914,0.9392245589957459,5,0.9057499872965686
head_only,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",8,0.8795810205785245,0.9300150871209679,5,0.9047980538497462
head_only,lab2_active_1_3_4_6_8,"Lab2 active set [1, 3, 4, 6, 8]",8,0.8800007500508596,0.9279168905537725,5,0.9039588203023161
head_only,lab2_active_1_7_9_11_13,"Lab2 active set [1, 7, 9, 11, 13]",8,0.8781367839652258,0.9291933627546279,5,0.9036650733599269
head_only,lab2_active_3_5_6_10_12,"Lab2 active set [3, 5, 6, 10, 12]",8,0.8627718784988994,0.9323964837569473,5,0.8975841811279233
head_only,lab2_active_3_4_7_10_12,"Lab2 active set [3, 4, 7, 10, 12]",8,0.878421391830319,0.9162225414532121,5,0.8973219666417656
head_only,lab2_active_3_7_9_10_13,"Lab2 active set [3, 7, 9, 10, 13]",8,0.87461879392627,0.9196022777010184,5,0.8971105358136442
head_only,lab2_active_2_5_6_10_13,"Lab2 active set [2, 5, 6, 10, 13]",8,0.8616746253044216,0.9280120919648505,5,0.894843358634636
head_only,lab2_active_2_3_6_10_11,"Lab2 active set [2, 3, 6, 10, 11]",8,0.8719559526741437,0.9169957129722639,5,0.8944758328232039
head_only,lab2_active_4_7_10_11_13,"Lab2 active set [4, 7, 10, 11, 13]",8,0.8715639378204287,0.9168844015739736,5,0.8942241696972011
head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",8,0.8521566786198517,0.9228904079542809,5,0.8875235432870663
head_only,lab2_active_1_3_9_12_13,"Lab2 active set [1, 3, 9, 12, 13]",8,0.8598293000055846,0.908387281759767,5,0.8841082908826758
head_only,lab2_active_1_4_10_12_13,"Lab2 active set [1, 4, 10, 12, 13]",8,0.8579003999952678,0.9049673384541322,5,0.8814338692247
head_only,lab2_active_2_3_4_5_13,"Lab2 active set [2, 3, 4, 5, 13]",8,0.8339614966257648,0.9058418981195607,5,0.8699016973726628
partial_finetune,lab2_active_4_9,"Lab2 active set [4, 9]",11,0.850045322098667,0.9033882577541827,2,0.8767167899264249
partial_finetune,lab2_active_5_9,"Lab2 active set [5, 9]",11,0.8361616578180023,0.9159756616991444,2,0.8760686597585734
partial_finetune,lab2_active_4_7,"Lab2 active set [4, 7]",11,0.8555335680209463,0.8955625293657139,2,0.87554804869333
partial_finetune,lab2_active_8_9,"Lab2 active set [8, 9]",11,0.8372234617559781,0.9128435293130595,2,0.8750334955345187
partial_finetune,lab2_active_9_10,"Lab2 active set [9, 10]",11,0.8447438505704,0.903234365571598,2,0.8739891080709989
partial_finetune,lab2_active_7_10,"Lab2 active set [7, 10]",11,0.8294965949389081,0.9075404561481574,2,0.8685185255435328
partial_finetune,lab2_active_3_9,"Lab2 active set [3, 9]",11,0.8386646975175746,0.8970086030639001,2,0.8678366502907373
partial_finetune,lab2_active_1_9,"Lab2 active set [1, 9]",11,0.8290977669594339,0.9045200436550989,2,0.8668089053072664
partial_finetune,lab2_active_1_7,"Lab2 active set [1, 7]",11,0.8324226653916905,0.9009084847482993,2,0.866665575069995
partial_finetune,lab2_active_5_7,"Lab2 active set [5, 7]",11,0.8208447103603341,0.9117114380082143,2,0.8662780741842742
