active_count,active_sensors,score,meets_thresholds,r2_temperature,r2_humidity
3,"[1, 2, 10]",0.9291093268948118,True,0.9045618446184182,0.9536568091712054
3,"[8, 10, 11]",0.9291034331995305,True,0.9073933116297673,0.9508135547692935
3,"[5, 9, 13]",0.9290533000159151,True,0.905360083315888,0.9527465167159421
3,"[5, 7, 10]",0.9290339710163722,True,0.9067856754456378,0.9512822665871065
3,"[1, 6, 7]",0.9287257355008405,True,0.9021732560384964,0.9552782149631847
3,"[5, 6, 7]",0.9286392419545001,True,0.9033234381705862,0.9539550457384139
3,"[3, 9, 12]",0.9285748800826743,True,0.902538746849724,0.9546110133156245
3,"[2, 7, 10]",0.9285411462138875,True,0.9013997494378244,0.9556825429899505
3,"[3, 8, 10]",0.9282709140565943,True,0.9085487629873344,0.9479930651258541
3,"[8, 9, 11]",0.9281193080716644,True,0.9040820923626522,0.9521565237806766
3,"[4, 7, 12]",0.9280365688926353,True,0.9080391117386141,0.9480340260466564
3,"[5, 6, 9]",0.9279876485512121,True,0.9019412599424705,0.9540340371599536
3,"[8, 11, 12]",0.9278768356088352,True,0.9038196082804881,0.9519340629371823
3,"[2, 3, 4]",0.9278559894863156,True,0.9035284490786808,0.9521835298939505
3,"[2, 4, 12]",0.9278471505023822,True,0.9017183283318313,0.9539759726729332
3,"[3, 8, 11]",0.9278370926807193,True,0.9056381070669975,0.9500360782944413
3,"[6, 9, 12]",0.9276957759016982,True,0.8995451752934139,0.9558463765099824
3,"[6, 11, 12]",0.9276083454981087,True,0.9005620439536839,0.9546546470425334
3,"[8, 10, 12]",0.9276062126931457,True,0.9057578031303384,0.949454622255953
3,"[3, 7, 13]",0.9275479868510257,True,0.9046298371033769,0.9504661365986744
3,"[1, 6, 10]",0.9275437305831828,True,0.9046706226977647,0.9504168384686011
3,"[6, 8, 12]",0.9272458253001339,True,0.8992134121360631,0.9552782384642048
3,"[4, 7, 8]",0.9271112713034864,True,0.9041855866800227,0.9500369559269501
3,"[2, 3, 12]",0.9267303426659367,True,0.8998787942997516,0.9535818910321218
3,"[1, 6, 8]",0.926676823137536,True,0.900662049613173,0.952691596661899
3,"[5, 7, 13]",0.926667334019547,True,0.9041738646001476,0.9491608034389466
3,"[3, 5, 13]",0.9266425097179569,True,0.9041500635825385,0.9491349558533754
3,"[2, 5, 7]",0.9264949022224194,True,0.8991402044351033,0.9538496000097354
3,"[5, 10, 13]",0.9261893878991467,True,0.9028160095364719,0.9495627662618217
3,"[8, 10, 13]",0.9258897234145971,True,0.9034615856390158,0.9483178611901782
3,"[2, 5, 11]",0.9258805684788551,True,0.8996972401400638,0.9520638968176466
3,"[1, 10, 11]",0.9257937286451523,True,0.9007556596705503,0.9508317976197543
3,"[4, 8, 9]",0.9257596416179826,True,0.8986524446569752,0.95286683857899
3,"[3, 10, 11]",0.9256211589040407,True,0.9036989068307898,0.9475434109772917
3,"[8, 9, 13]",0.9255895020595999,True,0.8981968270285177,0.9529821770906822
3,"[3, 8, 9]",0.9255881544279361,True,0.9000795912413453,0.9510967176145267
3,"[3, 6, 10]",0.9254043739608012,True,0.9039285926273055,0.9468801552942969
3,"[1, 11, 12]",0.9253631486447813,True,0.9011754816933257,0.9495508155962368
3,"[1, 2, 7]",0.925317766969695,True,0.8958043517071042,0.9548311822322858
3,"[7, 10, 13]",0.9252867044568498,True,0.9002436244743381,0.9503297844393616
3,"[4, 8, 10]",0.9251473144271377,True,0.9027030042233659,0.9475916246309095
3,"[1, 2, 3]",0.9250937623815537,True,0.9018629816159127,0.9483245431471947
3,"[6, 8, 9]",0.9249324112405706,True,0.8975387467945163,0.9523260756866249
3,"[1, 7, 13]",0.9249319231026609,True,0.9008794406588634,0.9489844055464585
3,"[1, 3, 11]",0.9249053647847281,True,0.901537685842472,0.9482730437269843
3,"[1, 7, 11]",0.924894832459242,True,0.89948583524506,0.950303829673424
3,"[1, 4, 5]",0.9248802617579568,True,0.9060026396459465,0.9437578838699672
3,"[2, 3, 9]",0.9248545798071727,True,0.9020783716757119,0.9476307879386334
3,"[7, 9, 13]",0.9246117266443201,True,0.8963960596449402,0.9528273936437001
3,"[1, 2, 11]",0.9245516323739776,True,0.8980118355622646,0.9510914291856907
3,"[3, 11, 12]",0.9244775968585929,True,0.8993382026074795,0.9496169911097062
3,"[1, 2, 12]",0.9242206418582652,True,0.8953164836112857,0.9531248001052449
3,"[2, 5, 13]",0.9240279795415147,True,0.8961850304381159,0.9518709286449136
3,"[1, 4, 8]",0.9239407583997661,True,0.9026849106062957,0.9451966061932363
3,"[4, 7, 9]",0.9238796199579801,True,0.8953224822966378,0.9524367576193223
3,"[2, 10, 11]",0.9238729261185865,True,0.8955852865485618,0.9521605656886112
3,"[1, 9, 11]",0.9237292624211486,True,0.8967134215443445,0.9507451032979527
3,"[3, 10, 12]",0.9236931777767305,True,0.901239013487852,0.9461473420656092
3,"[5, 10, 11]",0.9236176463361327,True,0.8978164088144516,0.9494188838578138
3,"[5, 9, 11]",0.9236105249611046,True,0.8980143082789426,0.9492067416432668
3,"[1, 3, 9]",0.9235388463128849,True,0.8974729290429667,0.9496047635828029
3,"[4, 5, 10]",0.9234557962191382,True,0.8988467608639402,0.9480648315743362
3,"[2, 4, 9]",0.9234251577924246,True,0.8941054777562625,0.9527448378285869
3,"[10, 11, 12]",0.9233164097673052,True,0.8975104868762511,0.9491223326583594
3,"[1, 3, 10]",0.9232084236746516,True,0.9034284414202267,0.9429884059290766
3,"[4, 5, 9]",0.9231368891794967,True,0.8961257978377539,0.9501479805212393
3,"[8, 11, 13]",0.9230858671782591,True,0.8968454802932591,0.9493262540632591
3,"[3, 9, 11]",0.9230011856749811,True,0.8978417302049736,0.9481606411449885
3,"[1, 4, 9]",0.9226704219735657,True,0.8944579022589713,0.9508829416881603
3,"[1, 10, 12]",0.9226136998850973,True,0.9006306979199841,0.9445967018502106
3,"[1, 2, 9]",0.9222999675973533,True,0.8955242919188904,0.9490756432758164
3,"[3, 4, 10]",0.9221532779149781,True,0.9005896492701068,0.9437169065598494
3,"[2, 12, 13]",0.9221486581519229,True,0.8931068737506324,0.9511904425532135
3,"[9, 10, 13]",0.921890302114588,True,0.893952381889495,0.949828222339681
3,"[4, 6, 8]",0.9218577364051769,True,0.8921831162313295,0.9515323565790242
3,"[5, 6, 11]",0.9216415044140158,True,0.8919677705931869,0.9513152382348447
3,"[2, 7, 9]",0.9216258505968428,True,0.893546032614486,0.9497056685791996
3,"[2, 6, 8]",0.9216201778505876,True,0.8947383580902964,0.9485019976108787
3,"[3, 4, 9]",0.9215847279365919,True,0.8941255033246733,0.9490439525485103
3,"[2, 4, 5]",0.9215087825851986,True,0.8915542814377333,0.9514632837326639
3,"[4, 8, 11]",0.9213786425688262,True,0.8948771528849849,0.9478801322526675
3,"[2, 4, 10]",0.9212505199168204,True,0.8916994994609909,0.9508015403726497
3,"[1, 4, 7]",0.9211641949039563,True,0.8986748484487433,0.9436535413591692
3,"[6, 7, 9]",0.9211195694703578,True,0.8914138378049397,0.950825301135776
3,"[3, 4, 8]",0.9209014322167764,True,0.8953759985833625,0.9464268658501904
3,"[1, 8, 13]",0.920759568948714,True,0.8942796693371645,0.9472394685602636
3,"[4, 9, 10]",0.9203629269259488,True,0.889575539279951,0.9511503145719465
3,"[5, 11, 13]",0.920165229006793,True,0.8952945585136831,0.9450358994999027
3,"[4, 8, 12]",0.9200990159415493,True,0.8942877815086879,0.9459102503744107
3,"[1, 9, 13]",0.9199052532479943,True,0.891683921206045,0.9481265852899435
3,"[7, 10, 11]",0.9197343630484218,True,0.8916402615771382,0.9478284645197056
3,"[4, 7, 10]",0.9197052222618471,True,0.8932327091335159,0.9461777353901784
3,"[1, 6, 11]",0.9196953582198786,True,0.8892484467942888,0.9501422696454683
3,"[8, 12, 13]",0.9196342931812733,True,0.8902815440768503,0.9489870422856963
3,"[2, 9, 11]",0.9195836183389425,True,0.8929448172813989,0.9462224193964862
3,"[6, 10, 11]",0.9195467994200699,True,0.8898416448736115,0.9492519539665284
3,"[1, 8, 12]",0.9194758230067153,True,0.892379694868311,0.9465719511451194
3,"[4, 10, 12]",0.9193298180256597,True,0.8950180518727193,0.9436415841786001
3,"[9, 10, 11]",0.919316585705025,True,0.8889360368756272,0.9496971345344226
3,"[5, 6, 13]",0.919312267367377,True,0.8880078278901444,0.9506167068446096
3,"[3, 4, 11]",0.9189260277681484,True,0.89299828897024,0.9448537665660568
3,"[5, 7, 11]",0.918875308183088,True,0.8926652766182201,0.9450853397479558
3,"[3, 6, 8]",0.9188534721664243,True,0.8901870674729035,0.947519876859945
3,"[7, 9, 11]",0.9187621817954451,True,0.8894832174147129,0.9480411461761773
3,"[1, 3, 8]",0.918746973872028,True,0.8919247928410889,0.945569154902967
3,"[2, 6, 12]",0.9187090721748274,True,0.8892794313441725,0.9481387130054822
3,"[3, 8, 12]",0.9186541884993401,True,0.8893647018889026,0.9479436751097776
3,"[4, 11, 12]",0.9183641747601082,True,0.890829008159442,0.9458993413607745
3,"[1, 10, 13]",0.9183179415891385,True,0.8937889211618388,0.942846962016438
3,"[6, 8, 13]",0.9181473593161262,True,0.8861300147747669,0.9501647038574856
3,"[11, 12, 13]",0.917959065009113,True,0.8891607510629633,0.9467573789552625
3,"[1, 6, 12]",0.9175178579994268,True,0.8863977329487109,0.9486379830501425
3,"[3, 6, 11]",0.9175172955965571,True,0.8880071628444977,0.9470274283486166
3,"[4, 5, 7]",0.9173987206339492,True,0.8917618119824552,0.9430356292854433
3,"[4, 6, 12]",0.9173444650715279,True,0.8862167461125353,0.9484721840305206
3,"[2, 10, 13]",0.9172423746179085,True,0.8883746460376746,0.9461101031981424
3,"[1, 2, 4]",0.9171077473568174,True,0.8872395358965149,0.94697595881712
3,"[1, 4, 10]",0.9171016354025417,True,0.8928035653632391,0.9413997054418444
3,"[10, 12, 13]",0.9169638672294159,True,0.8899575526164701,0.9439701818423617
3,"[4, 5, 13]",0.916666158951225,True,0.8930225846684725,0.9403097332339775
3,"[2, 6, 10]",0.9166238211185145,True,0.8890961858847929,0.944151456352236
3,"[3, 4, 12]",0.916545479710808,True,0.8895635990806152,0.9435273603410008
3,"[1, 11, 13]",0.9163406535409924,True,0.8890537522863118,0.943627554795673
3,"[3, 6, 12]",0.916163886507597,True,0.8840636743456737,0.9482640986695203
3,"[2, 7, 11]",0.9160189932246361,True,0.883389291056814,0.9486486953924582
3,"[6, 7, 11]",0.9159792334854827,True,0.882983590051996,0.9489748769189694
3,"[1, 6, 9]",0.9156766907138443,True,0.8836887799992721,0.9476646014284165
3,"[4, 8, 13]",0.915540829023443,True,0.8869502996274007,0.9441313584194853
3,"[2, 4, 7]",0.9154048801046515,True,0.8815247213102201,0.949285038899083
3,"[2, 7, 13]",0.9151737247495977,True,0.8810570514583814,0.9492903980408138
3,"[2, 5, 6]",0.9147897174142159,True,0.8843503486064969,0.945229086221935
3,"[4, 6, 9]",0.9144784713389162,True,0.8789660233972687,0.9499909192805638
3,"[4, 5, 11]",0.9138366618713825,True,0.8857122857753041,0.9419610379674607
3,"[2, 3, 13]",0.9138339558551929,True,0.8852752091533431,0.9423927025570428
3,"[6, 7, 13]",0.9133197081955865,True,0.8786699982318253,0.9479694181593477
3,"[4, 5, 6]",0.9133093053391135,True,0.8791889125197712,0.9474296981584559
3,"[3, 6, 9]",0.9132357424105713,True,0.8802932936306449,0.9461781911904977
3,"[2, 4, 11]",0.9131695295341843,True,0.8812878929689357,0.9450511660994328
3,"[6, 9, 11]",0.9130809430988693,True,0.8807504796100619,0.9454114065876769
3,"[1, 4, 11]",0.9130622410718706,True,0.883465268825968,0.9426592133177732
3,"[1, 4, 12]",0.913045346693742,True,0.8892905793098181,0.9368001140776661
3,"[10, 11, 13]",0.9126882073069833,True,0.8815176966576547,0.943858717956312
3,"[1, 3, 4]",0.9125144806193399,True,0.8862338792394061,0.9387950819992738
3,"[7, 11, 13]",0.9122501956763791,True,0.8808638028621893,0.943636588490569
3,"[1, 3, 6]",0.9122448461683614,True,0.8822160659959556,0.9422736263407672
3,"[4, 6, 10]",0.9121553067270654,True,0.8795905280900894,0.9447200853640412
3,"[4, 6, 7]",0.9120541914382791,True,0.8767394915157076,0.9473688913608507
3,"[3, 4, 6]",0.9119826313179298,True,0.87917507725876,0.9447901853770997
3,"[4, 10, 11]",0.9117365347532911,True,0.8794024035761058,0.9440706659304765
3,"[4, 9, 13]",0.9113238251555149,True,0.8770697403863726,0.9455779099246572
3,"[4, 7, 13]",0.9111268757260786,True,0.8828885736509567,0.9393651778012007
3,"[3, 10, 13]",0.9105784836668305,True,0.8833530996818166,0.9378038676518443
3,"[3, 8, 13]",0.910065746994511,True,0.8784397419200736,0.9416917520689485
3,"[4, 10, 13]",0.9098941314290716,True,0.8807342012427914,0.9390540616153518
3,"[6, 10, 13]",0.9098649572154889,True,0.8791147912265607,0.9406151232044171
3,"[2, 3, 6]",0.9098034913120938,True,0.8792270041496977,0.9403799784744898
3,"[3, 11, 13]",0.9096507638356696,True,0.8791143036344555,0.9401872240368836
3,"[4, 12, 13]",0.9095443803283865,True,0.8801672315430683,0.9389215291137046
3,"[3, 9, 13]",0.9093157661765339,True,0.8765588355150483,0.9420726968380193
3,"[9, 11, 13]",0.9092691306229546,True,0.8756803667756975,0.9428578944702117
3,"[6, 12, 13]",0.909169609668453,True,0.8725547794531927,0.9457844398837131
3,"[1, 3, 12]",0.9090695827865023,True,0.8777736408059839,0.9403655247670206
3,"[2, 11, 13]",0.9089078887476396,True,0.8763889369574055,0.9414268405378738
3,"[2, 9, 13]",0.9083059731207428,True,0.8754137197802029,0.9411982264612827
3,"[1, 2, 13]",0.9081078632585435,True,0.8751381102522884,0.9410776162647987
3,"[1, 4, 6]",0.9077303443649543,True,0.8731966479418296,0.942264040788079
3,"[2, 4, 13]",0.9065184354712132,True,0.8701784021261084,0.9428584688163182
3,"[4, 9, 11]",0.9057077757628134,True,0.868833621626129,0.9425819298994977
3,"[4, 7, 11]",0.9051351380623638,True,0.8717264477381234,0.9385438283866042
3,"[2, 6, 7]",0.9049329607933987,True,0.86836596971319,0.9414999518736072
3,"[1, 12, 13]",0.903533772106569,True,0.8696287610975892,0.9374387831155488
3,"[3, 12, 13]",0.9023969110773593,True,0.8657834329385489,0.9390103892161699
3,"[2, 4, 6]",0.9016410518831748,True,0.8645135823989718,0.9387685213673778
3,"[1, 4, 13]",0.901224554041038,True,0.8712956991962879,0.931153408885788
3,"[3, 4, 13]",0.9004993260551724,True,0.8677374383647847,0.93326121374556
3,"[6, 9, 13]",0.9003165946906602,True,0.8576320706901318,0.9430011186911884
3,"[2, 6, 11]",0.8989820220041693,True,0.8641520205691473,0.9338120234391913
3,"[6, 11, 13]",0.8984272147024632,True,0.8580708321859427,0.9387835972189837
3,"[4, 6, 11]",0.8979577159033887,True,0.8560321197384091,0.9398833120683683
3,"[4, 11, 13]",0.8970829124751949,True,0.8632116298173901,0.9309541951329996
3,"[1, 2, 6]",0.8969749199881806,True,0.8601086465237905,0.9338411934525707
3,"[1, 6, 13]",0.8955939239824315,True,0.8544703414709329,0.9367175064939303
3,"[3, 6, 13]",0.895256795108011,True,0.8549177303963856,0.9355958598196364
3,"[1, 3, 13]",0.8913836489991913,True,0.8544116537491603,0.9283556442492222
3,"[4, 6, 13]",0.8903790536751599,True,0.8456375973607501,0.9351205099895696
3,"[2, 6, 9]",0.8753058762521355,True,0.8301863686675595,0.9204253838367117
3,"[2, 6, 13]",0.865383689459808,True,0.8135063059449693,0.9172610729746468
